article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
698482006,698482,ED Milk dress,265,Dress,Garment Full body,1010007,Embroidery,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Knee-length dress in woven fabric with a round neckline and an opening with a concealed button at the back of the neck. Yoke with a pleat at the back, and long balloon sleeves with narrow cuffs."
698482007,698482,ED Milk dress,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Knee-length dress in woven fabric with a round neckline and an opening with a concealed button at the back of the neck. Yoke with a pleat at the back, and long balloon sleeves with narrow cuffs."
698954001,698954,Gina t-shirt dress,265,Dress,Garment Full body,1010015,Sequin,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, straight-cut dress in airy, sequin-embroidered chiffon with a round neck with an opening and concealed button at the back, dropped shoulders and half-length sleeves. Jersey inner dress."
698971001,698971,Hannah lace dress,265,Dress,Garment Full body,1010021,Lace,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short lace dress with a V-neck front and back, short cap sleeves, a seam at the waist and a flared skirt. Jersey lining."
698971002,698971,Hannah lace dress,265,Dress,Garment Full body,1010021,Lace,42,Red,7,Medium,18,Red,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short lace dress with a V-neck front and back, short cap sleeves, a seam at the waist and a flared skirt. Jersey lining."
698971003,698971,Hannah lace dress,265,Dress,Garment Full body,1010021,Lace,71,Light Blue,1,Dusty Light,2,Blue,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short lace dress with a V-neck front and back, short cap sleeves, a seam at the waist and a flared skirt. Jersey lining."
699197001,699197,Phantom N dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Knee-length nursing dress in soft jersey with a V-neck, sewn-in wrapover at the top, 3/4-length sleeves and a narrow, elasticated seam at the waist with a tie belt. Practical inner top for easier nursing access. Unlined."
699197002,699197,Phantom N dress,265,Dress,Garment Full body,1010001,All over pattern,42,Red,7,Medium,18,Red,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Knee-length nursing dress in soft jersey with a V-neck, sewn-in wrapover at the top, 3/4-length sleeves and a narrow, elasticated seam at the waist with a tie belt. Practical inner top for easier nursing access. Unlined."
699211001,699211,Nancy N cozy dress,265,Dress,Garment Full body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Nursing dress in a supersoft fine knit with a gentle wrapover V-neck and practical inner top for easier nursing access.
699211002,699211,Nancy N cozy dress,265,Dress,Garment Full body,1010010,Melange,6,Light Grey,1,Dusty Light,11,Beige,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Nursing dress in a supersoft fine knit with a gentle wrapover V-neck and practical inner top for easier nursing access.
699211004,699211,Nancy N cozy dress,265,Dress,Garment Full body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Nursing dress in a supersoft fine knit with a gentle wrapover V-neck and practical inner top for easier nursing access.
699211005,699211,Nancy N cozy dress,265,Dress,Garment Full body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Nursing dress in a supersoft fine knit with a gentle wrapover V-neck and practical inner top for easier nursing access.
699273001,699273,PE NORMA DRESS 3,265,Dress,Garment Full body,1010016,Solid,11,Off White,3,Light,9,White,3080,Take Care External,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Sleeveless, calf-length dress in a textured viscose weave with padded shoulders. Decorative, gathered seam and a slit at the front, and a long, concealed zip at the back with a hook-and-eye fastening at the back of the neck. Lined."
699274003,699274,PE MALVA DRESS 3,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,3080,Take Care External,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Short dress in velvet made from a silk blend with a round neckline and an opening with a concealed button at the back of the neck. Padded shoulders, long sleeves and wide satin cuffs with a slit and button. Lined."
699493001,699493,EDC LANTIS DRESS,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Calf-length lace dress with an opening and concealed button at the back of the neck. Long sleeves with elasticated cuffs, an elasticated seam at the waist and a gently flared skirt with a scalloped edge. Partly lined."
699523001,699523,P Cookie dress,265,Dress,Garment Full body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short, straight-cut dress in satin with an opening and button at the back of the neck, and 3/4-length trumpet sleeves with a wide flounce at the cuffs. The design includes a double layer at the top to help retain warmth while allowing easier nursing access."
699523002,699523,P Cookie dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short, straight-cut dress in satin with an opening and button at the back of the neck, and 3/4-length trumpet sleeves with a wide flounce at the cuffs. The design includes a double layer at the top to help retain warmth while allowing easier nursing access."
699566001,699566,CS FAY DRESS,265,Dress,Garment Full body,1010001,All over pattern,53,Dark Pink,4,Dark,4,Pink,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Calf-length dress in a patterned weave with a frill-trimmed neckline that has a V-shaped opening with ties and a button at the top. Long sleeves with a frill trim that continues over the shoulders, an elasticated seam with a flounce and decorative drawstring at the waist, and an asymmetric hem. Unlined."
699569001,699569,DIV Chung dress,265,Dress,Garment Full body,1010001,All over pattern,42,Red,7,Medium,18,Red,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short, round-necked dress in a crêpe weave with an opening and covered button at the back of the neck, an elasticated seam at the waist and 3/4-length sleeves with a wide flounce at the cuffs. Unlined."
699996001,699996,Sugar,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in an airy, patterned weave with a round neckline and an opening with a concealed button at the back of the neck. Long sleeves with smocking at the cuffs, and a smocked seam at the waist. Lined skirt."
700115001,700115,Blazer Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Double-breasted dress in woven fabric with notch lapels, a V-neck, wrapover front, long sleeves and a concealed zip in one side. Unlined."
700722001,700722,Hazelnut,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Short dress in woven fabric with a round neckline with pleats  and an opening with a concealed button at the back of the neck. Long sleeves and a straight-cut hem. Unlined.
700722006,700722,Hazelnut,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Short dress in woven fabric with a round neckline with pleats  and an opening with a concealed button at the back of the neck. Long sleeves and a straight-cut hem. Unlined.
700722007,700722,Hazelnut,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Short dress in woven fabric with a round neckline with pleats  and an opening with a concealed button at the back of the neck. Long sleeves and a straight-cut hem. Unlined.
700785002,700785,Lucky dress,265,Dress,Garment Full body,1010001,All over pattern,70,Other Blue,5,Bright,2,Blue,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length wrap dress in a patterned weave with a V-neck, a seam with a tie belt at the waist and long sleeves with narrow, buttoned cuffs. Unlined."
700791001,700791,Jaycee dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,7,Turquoise,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,Short dress in a patterned crêpe weave with a wrapover with a frill trim down the front and to the hem. Seam at the waist with ties at the sides and long puff sleeves with narrow buttoned cuffs. Unlined.
700822001,700822,Polola dress,265,Dress,Garment Full body,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Calf-length, A-line dress in jersey crêpe with pleats front and back. Round neck with an opening at the top that fastens with a concealed hook-and-eye fastener, long raglan sleeves and concealed pockets in the side seams."
700822003,700822,Polola dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Calf-length, A-line dress in jersey crêpe with pleats front and back. Round neck with an opening at the top that fastens with a concealed hook-and-eye fastener, long raglan sleeves and concealed pockets in the side seams."
700833004,700833,West belted dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long shirt dress in a crêpe weave with a collar, yoke and press-studs at the front and a flap chest pocket. Tie belt at the waist, long sleeves with press-studs at the cuffs, and high slits in the sides. Unlined."
700835001,700835,J Toffee,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Calf-length dress in a rib knit with a sheen. Wrapover front with ties at the waist and long sleeves.
700835002,700835,J Toffee,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Calf-length dress in a rib knit with a sheen. Wrapover front with ties at the waist and long sleeves.
700842002,700842,Joven dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long-sleeved, calf-length dress in airy jersey with a deep neckline, seam at the waist and pleated skirt. Partly lined."
701228001,701228,Dalton dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Short dress in a patterned viscose weave with a round neckline, frill-trimmed yoke, concealed zip at the back and long sleeves with buttoned, frill-trimmed cuffs. Seam at the waist and a gently flared skirt. Unlined."
701228005,701228,CNY Dalton dress,265,Dress,Garment Full body,1010001,All over pattern,33,Dark Orange,7,Medium,18,Red,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Short dress in a patterned viscose weave with a round neckline, frill-trimmed yoke, concealed zip at the back and long sleeves with buttoned, frill-trimmed cuffs. Seam at the waist and a gently flared skirt. Unlined."
701238001,701238,Blueberry dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Long dress in a patterned viscose weave with a collar, buttons down the front and a yoke at the back. Long sleeves with buttoned cuffs and a seam with pleats at the waist. Unlined."
701262002,701262,Breeze dress,265,Dress,Garment Full body,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Maxi dress in patterned viscose chiffon with frills, a V-neck with ties at the top, long sleeves, and smocking at the waist and cuffs. Partly lined."
701488001,701488,Sevran dress,265,Dress,Garment Full body,1010001,All over pattern,8,Dark Grey,4,Dark,-1,Unknown,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,"Knee-length dress in a patterned viscose crêpe weave with a small stand-up collar, covered buttons at the top and a yoke. Long sleeves with covered elastication at the cuffs, a drawstring with tassels at the waist, and a seam with a flounce at the hem. Unlined."
701488002,701488,Sevran dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,"Knee-length dress in a patterned viscose crêpe weave with a small stand-up collar, covered buttons at the top and a yoke. Long sleeves with covered elastication at the cuffs, a drawstring with tassels at the waist, and a seam with a flounce at the hem. Unlined."
701506001,701506,Coryn j,265,Dress,Garment Full body,1010008,Front print,22,Yellow,5,Bright,8,Yellow,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short dress in sweatshirt fabric with a motif. Dropped shoulders, long sleeves and ribbing around the neckline and cuffs. Soft brushed inside."
701506006,701506,Coryn j,265,Dress,Garment Full body,1010008,Front print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short dress in sweatshirt fabric with a motif. Dropped shoulders, long sleeves and ribbing around the neckline and cuffs. Soft brushed inside."
701509002,701509,Camilla dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Dress in airy, crinkled plumeti chiffon with a V-neck and wrapover at the front, elasticated seam at the waist and gently flared skirt with a seam and wide flounce at the hem. Scalloped lace trims at the cuffs and hem. Partly lined in jersey."
701509003,701509,Camilla dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Dress in airy, crinkled plumeti chiffon with a V-neck and wrapover at the front, elasticated seam at the waist and gently flared skirt with a seam and wide flounce at the hem. Scalloped lace trims at the cuffs and hem. Partly lined in jersey."
701513001,701513,Elvira velvet dress,265,Dress,Garment Full body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in soft, stretch velvet jersey with a square neckline, long puff sleeves and a seam at the waist. Unlined."
701947001,701947,Vicky l/s dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, fitted dress in soft viscose jersey with a V-neck, long sleeves, gathers at one side and an asymmetric hem."
702027001,702027,Camile dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Sleeveless, knee-length dress in patterned mulberry silk with a V-neck, narrow, adjustable shoulder straps and a concealed zip in one side. Satin lining."
702042001,702042,PC J Nightfever,265,Dress,Garment Full body,1010015,Sequin,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in sequin-embroidered mesh with a small stand-up collar, an opening and two buttons at the back of the neck and short, wide sleeves. Jersey lining."
702043001,702043,PC J Cocktail,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, fitted jersey dress with a wide V-neck front and back and long sleeves."
702043002,702043,PC J Cocktail,265,Dress,Garment Full body,1010026,Other structure,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, fitted jersey dress with a wide V-neck front and back and long sleeves."
702208002,702208,Jackie O dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Calf-length, fitted dress in soft cotton jersey with a polo neck and long sleeves."
702208004,702208,Jackie O dress,265,Dress,Garment Full body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Calf-length, fitted dress in soft cotton jersey with a polo neck and long sleeves."
702293001,702293,Fox Bodycon Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short, fitted dress in ribbed jersey containing glittery threads with a deep V-neck front and back, ties at the back of the neck and long sleeves. Lined."
702389001,702389,Cyprus,265,Dress,Garment Full body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,2034,Knitwear,A,Ladieswear,1,Ladieswear,8,Mama,1003,Knitwear,"Short, V-neck dress in a soft, fine knit containing some wool with long sleeves, an elasticated seam with a drawstring under the bust, and ribbing at the cuffs and hem."
702389002,702389,Cyprus,265,Dress,Garment Full body,1010010,Melange,72,Blue,7,Medium,2,Blue,2034,Knitwear,A,Ladieswear,1,Ladieswear,8,Mama,1003,Knitwear,"Short, V-neck dress in a soft, fine knit containing some wool with long sleeves, an elasticated seam with a drawstring under the bust, and ribbing at the cuffs and hem."
702495001,702495,Billie,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Short dress in woven fabric with an opening and button at the back of the neck, short sleeves with double flounces and a detachable tie belt under the bust. Jersey lining."
702495003,702495,Billie,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Short dress in woven fabric with an opening and button at the back of the neck, short sleeves with double flounces and a detachable tie belt under the bust. Jersey lining."
702504001,702504,Tina tunic,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Short dress in an airy viscose weave with a V-neck front and back, narrow ties at the top of the back, dropped shoulders and short sleeves. Gathered seam under the bust and a gently flared skirt. Unlined."
702650001,702650,Emma,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in an airy, patterned weave with a smocked stand-up collar and opening with covered buttons at the back of the neck. Long sleeves with smocking at the cuffs. Partly lined."
702650002,702650,Emma,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in an airy, patterned weave with a smocked stand-up collar and opening with covered buttons at the back of the neck. Long sleeves with smocking at the cuffs. Partly lined."
702762001,702762,Lily dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a softly draping viscose weave. Opening with a covered button at the back of the neck, an elasticated seam at the waist and 3/4-length sleeves with a slit at the cuffs. Unlined."
702762002,702762,Lily dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a softly draping viscose weave. Opening with a covered button at the back of the neck, an elasticated seam at the waist and 3/4-length sleeves with a slit at the cuffs. Unlined."
702762006,702762,Lily dress,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a softly draping viscose weave. Opening with a covered button at the back of the neck, an elasticated seam at the waist and 3/4-length sleeves with a slit at the cuffs. Unlined."
702762008,702762,Lily dress,265,Dress,Garment Full body,1010001,All over pattern,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a softly draping viscose weave. Opening with a covered button at the back of the neck, an elasticated seam at the waist and 3/4-length sleeves with a slit at the cuffs. Unlined."
702762009,702762,Lily dress,265,Dress,Garment Full body,1010001,All over pattern,42,Red,5,Bright,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a softly draping viscose weave. Opening with a covered button at the back of the neck, an elasticated seam at the waist and 3/4-length sleeves with a slit at the cuffs. Unlined."
702762010,702762,Lily dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a softly draping viscose weave. Opening with a covered button at the back of the neck, an elasticated seam at the waist and 3/4-length sleeves with a slit at the cuffs. Unlined."
702762011,702762,Lily dress,265,Dress,Garment Full body,1010001,All over pattern,22,Yellow,7,Medium,8,Yellow,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a softly draping viscose weave. Opening with a covered button at the back of the neck, an elasticated seam at the waist and 3/4-length sleeves with a slit at the cuffs. Unlined."
702762014,702762,Lily dress,265,Dress,Garment Full body,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a softly draping viscose weave. Opening with a covered button at the back of the neck, an elasticated seam at the waist and 3/4-length sleeves with a slit at the cuffs. Unlined."
702790003,702790,Pomelo,265,Dress,Garment Full body,1010001,All over pattern,17,Yellowish Brown,4,Dark,13,Brown,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Calf-length dress in a patterned viscose weave with a V-neck and buttons down the front. Seam with pleats at the waist and short sleeves with narrow elastication and gathers. Unlined.
702790004,702790,Pomelo,265,Dress,Garment Full body,1010001,All over pattern,91,Light Green,1,Dusty Light,12,Grey,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Calf-length dress in a patterned viscose weave with a V-neck and buttons down the front. Seam with pleats at the waist and short sleeves with narrow elastication and gathers. Unlined.
702790007,702790,Pomelo,265,Dress,Garment Full body,1010001,All over pattern,21,Light Yellow,3,Light,8,Yellow,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Calf-length dress in a patterned viscose weave with a V-neck and buttons down the front. Seam with pleats at the waist and short sleeves with narrow elastication and gathers. Unlined.
702800001,702800,Rio,265,Dress,Garment Full body,1010001,All over pattern,17,Yellowish Brown,4,Dark,13,Brown,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in patterned chiffon crêpe with a small stand-up collar and opening at the front with ties at the top. Short, flounced raglan sleeves, a seam at the waist and a flared skirt. Lined."
702800007,702800,Rio,265,Dress,Garment Full body,1010001,All over pattern,91,Light Green,1,Dusty Light,12,Grey,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in patterned chiffon crêpe with a small stand-up collar and opening at the front with ties at the top. Short, flounced raglan sleeves, a seam at the waist and a flared skirt. Lined."
702933006,702933,Snickers dress,265,Dress,Garment Full body,1010008,Front print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short dress in cotton-blend sweatshirt fabric with a print motif on the front, lined drawstring hood and kangaroo pocket. Dropped shoulders, long sleeves and ribbing at the cuffs and hem."
702933008,702933,Snickers dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short dress in cotton-blend sweatshirt fabric with a print motif on the front, lined drawstring hood and kangaroo pocket. Dropped shoulders, long sleeves and ribbing at the cuffs and hem."
702935001,702935,Tyler dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in stretch jersey made partly from recycled polyester with a deep neckline and wide shoulder straps."
702936001,702936,Stork dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a small stand-up collar, V-neck and an opening with covered buttons at the back of the neck. Elasticated seam at the waist and long sleeves with elastication at the cuffs. Lined."
702938001,702938,Khloe dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in stretch velour with a deep V-neck, sewn-in wrapover at the front with gathers at one side and long sleeves. Unlined."
702938003,702938,Khloe dress,265,Dress,Garment Full body,1010016,Solid,52,Pink,2,Medium Dusty,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in stretch velour with a deep V-neck, sewn-in wrapover at the front with gathers at one side and long sleeves. Unlined."
703028001,703028,Cuba dress,265,Dress,Garment Full body,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, V-neck dress in a patterned weave with an opening at the back and covered button at the back of the neck. Long sleeves with elasticated cuffs, a zip at the back, seam at the waist and gently flared skirt with a flounce at the hem. Slightly longer at the back. Partly lined."
703050001,703050,Lucia Suede dress,265,Dress,Garment Full body,1010026,Other structure,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in stretch velvet with a V-neck front and back, narrow shoulder straps and a visible zip at the front."
703193001,703193,EDC GABRIELLE DRESSS,265,Dress,Garment Full body,1010021,Lace,43,Dark Red,4,Dark,18,Red,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Short, wide dress in lace with a small, frilled collar and covered buttons down the front. 3/4-length raglan sleeves with a flounce, and a seam with a flounce at the hem. Sewn-in underdress in lightweight jersey."
703658001,703658,Loreen leo dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Calf-length dress in a patterned weave with a V-neck, adjustable spaghetti shoulder straps, a seam at the waist and a concealed zip in one side. Lined."
703833001,703833,Cheddar,265,Dress,Garment Full body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"A-line dress in airy chiffon with a round neckline and an opening with a concealed button at the back of the neck. Frill trimmed seam at the top and long, wide sleeves with a frill-trimmed seam. Lined."
